datetime,open,high,low,close,volume
2018-04-23,10.339628471293704,10.37420930087819,10.29813200345189,10.332712173461914,118100
2018-04-24,10.353458448055408,10.388039268892694,10.159806115196321,10.208219528198242,216400
2018-04-25,10.222052918286883,10.222052918286883,10.11139480348896,10.194388389587402,237000
2018-04-26,10.256634876035614,10.346544769125494,10.242802939946497,10.332712173461914,260400
2018-04-27,10.339627265930176,10.38112438850884,10.291214505900392,10.339627265930176,241300
2018-04-30,10.381122905346423,10.415703725958979,10.270464807045679,10.291213035583496,210400
2018-05-01,10.25663196608312,10.298129081726074,10.194386622405826,10.298129081726074,174100
2018-05-02,10.325794450073477,10.346542679804605,10.249716508435451,10.256632804870605,101500
2018-05-03,10.25663194075165,10.263548236604107,10.118309321573888,10.235883712768555,235400
2018-05-04,10.208219642596053,10.381123089145818,10.173638821371238,10.367290496826172,188700
2018-05-07,10.374205589294434,10.422618337647387,10.36728929393709,10.374205589294434,141900
2018-05-08,10.394953815792238,10.401870111149583,10.33962477208194,10.374205589294434,144300
2018-05-09,10.40187125055541,10.471032892556261,10.388039317899818,10.450284004211426,147000
2018-05-10,10.484864013378681,10.567857581609012,10.484864013378681,10.554025650024414,138400
2018-05-11,10.567859148733257,10.595523675579116,10.554027215097502,10.58169174194336,111500
2018-05-14,10.616271768812481,10.65776822618045,10.581690947956309,10.5955228805542,160500
2018-05-15,10.560941945603837,10.560941945603837,10.519444831701549,10.554025650024414,233100
2018-05-16,10.547109354444991,10.58860646834728,10.519444831701549,10.554025650024414,139600
2018-05-17,10.567903518676758,10.609537048857174,10.53320968222601,10.567903518676758,165200
2018-05-18,10.554026235173342,10.567903637561255,10.526270768655,10.533209800720215,123000
2018-05-21,10.588722396602805,10.644233338356893,10.588722396602805,10.623416900634766,126200
2018-05-22,10.658109884726226,10.671987949918588,10.616477012634277,10.616477012634277,221000
2018-05-23,10.57484433029297,10.630355272047058,10.547088859415927,10.623416900634766,159200
2018-05-24,10.616475572370847,10.630352973937988,10.567903012529648,10.630352973937988,167300
2018-05-25,10.616475787093403,10.616475787093403,10.567903226269804,10.588720321655273,241700
2018-05-29,10.55402625775258,10.55402625775258,10.436065359361628,10.484637260437012,194300
2018-05-30,10.533211454848717,10.630355272047058,10.505455983971673,10.623416900634766,124500
2018-05-31,10.616475513797852,10.616475513797852,10.554025552734059,10.560964584350586,179200
2018-06-01,10.63035341885147,10.720558848911953,10.623415048648747,10.692803382873535,486600
2018-06-04,10.741374696701156,10.748313728267629,10.692802799220786,10.713619232177734,154700
2018-06-05,10.720559292390224,10.783009258995662,10.720559292390224,10.755253791809082,97700
2018-06-06,10.769131713871182,10.866275516868392,10.762192681730658,10.838520050048828,192200
2018-06-07,10.86627446336153,10.887090896022377,10.831579967765144,10.845458030700684,253000
2018-06-08,10.824642452381937,10.859336288974095,10.789947954047264,10.852397918701172,122000
2018-06-11,10.85239933692593,10.90791027681874,10.85239933692593,10.866276741027832,182600
2018-06-12,10.887090859135421,10.921785354614258,10.866274426545102,10.921785354614258,141900
2018-06-13,10.928725926932279,10.942603991777508,10.880154023459086,10.900970458984375,104900
2018-06-14,10.928724386058517,10.949540818648835,10.914846323169998,10.921785354614258,126600
2018-06-15,10.887090586039372,10.907907679849966,10.859335122701024,10.89402961730957,131600
2018-06-18,10.85239933692593,10.880154806872335,10.824643866979525,10.866276741027832,116000
2018-06-19,10.796887863002953,10.831581702412999,10.762193361850338,10.810765266418457,230200
2018-06-20,10.859336582792865,10.900970114269445,10.831581115722656,10.831581115722656,121000
2018-06-21,10.859336703058803,10.859336703058803,10.78994836548608,10.796887397766113,167400
2018-06-22,10.838519854670297,10.87321435300497,10.838519854670297,10.852397918701172,115200
2018-06-25,10.803825739895004,10.803825739895004,10.602598436500912,10.678926467895508,278700
2018-06-26,10.706681446764,10.727497880857184,10.658108884889888,10.692803382873535,189100
2018-06-27,10.71362168467819,10.7691332881749,10.609538834324931,10.623416900634766,297300
2018-06-28,10.588722273079465,10.671988684739247,10.588722273079465,10.658110618591309,140300
2018-06-29,10.692803285317785,10.755253248770089,10.692803285317785,10.699742317199707,166300
2018-07-02,10.630353903805528,10.692803870676546,10.61647650102449,10.678926467895508,227800
2018-07-03,10.734436267225796,10.755252700067068,10.644230842590332,10.644230842590332,144900
2018-07-05,10.692803382873535,10.720558848911953,10.658108884889888,10.692803382873535,177000
2018-07-06,10.699743028208207,10.810764898726482,10.692803995865178,10.789948463439941,203800
2018-07-09,10.82464272198481,10.907909123016383,10.82464272198481,10.88015365600586,115800
2018-07-10,10.894033233512049,10.928727739637209,10.852400355555991,10.90791130065918,84800
2018-07-11,10.880152526297069,10.900968958957916,10.845458030700684,10.845458030700684,125400
2018-07-12,10.894031695063441,10.94260426147634,10.894031695063441,10.928726196289062,372400
2018-07-13,10.914847935065367,10.991175968739357,10.914847935065367,10.942604064941406,265900
2018-07-16,10.970359999121342,10.984237402906349,10.949542900829954,10.95648193359375,134600
2018-07-17,10.928724639634464,11.005052002064936,10.928724639634464,10.998113632202148,173700
2018-07-18,11.018931657470526,11.060564529632954,11.005053592254669,11.046687126159668,113300
2018-07-19,11.046685315955703,11.067501748625759,11.005051788873129,11.039746284484863,202700
2018-07-20,11.011991189026237,11.067502119166537,11.011991189026237,11.060563087463379,86800
2018-07-23,11.053625572726334,11.074442007703903,11.018931073268698,11.067502975463867,118000
2018-07-24,11.088319386845995,11.157708385613613,11.088319386845995,11.11607551574707,115900
2018-07-25,11.129952953917108,11.213218688964844,11.116074890247486,11.213218688964844,119500
2018-07-26,11.192400932312012,11.199339963736925,11.143829035822531,11.192400932312012,145800
2018-07-27,11.185465573313191,11.19934231559221,11.088320436448894,11.109137535095215,57400
2018-07-30,11.109137345684333,11.109137345684333,10.942604529808746,10.95648193359375,222400
2018-07-31,10.991176018769584,11.046686955289225,10.977297953768394,11.011992454528809,193100
2018-08-01,11.03974792278863,11.03974792278863,10.977297953768394,11.011992454528809,175300
2018-08-02,10.963420986014901,11.074442863464355,10.9287264838763,11.074442863464355,136700
2018-08-03,11.0605641147514,11.102197647094727,11.0605641147514,11.102197647094727,84100
2018-08-06,11.095258321416463,11.14383022308077,11.046686419752156,11.123014450073242,123500
2018-08-07,11.164646130097273,11.199339963736925,11.15770709867236,11.192400932312012,85500
2018-08-08,11.192401593460412,11.234035784469276,11.136890662266921,11.213218688964844,177000
2018-08-09,11.220157058011667,11.240974152286409,11.192400932312012,11.192400932312012,154600
2018-08-10,11.157708265854403,11.192402103123298,11.129953460736301,11.150769233703613,129000
2018-08-13,11.171586990356445,11.206280829675618,11.164647957795584,11.171586990356445,78600
2018-08-14,11.178523063659668,11.22709495524227,11.15770597148793,11.178523063659668,119000
2018-08-15,11.12995270318343,11.157707506412422,11.095257544790984,11.136890411376953,168600
2018-08-16,11.164734402679668,11.2482603457363,11.164734402679668,11.241299629211426,94800
2018-08-17,11.234338912686551,11.2482603457363,11.227378196161679,11.241299629211426,78100
2018-08-20,11.269143906788804,11.27610462418552,11.241301037201945,11.26218318939209,71500
2018-08-21,11.283063238709488,11.345708363354523,11.276103849412044,11.296984672546387,148500
2018-08-22,11.283063238709488,11.331788257138628,11.276103849412044,11.296984672546387,123100
2018-08-23,11.255220444251346,11.317865561914521,11.255220444251346,11.283061981201172,106000
2018-08-24,11.303943020884098,11.34570598602295,11.303943020884098,11.34570598602295,124200
2018-08-27,11.373548662665666,11.464035306929892,11.373548662665666,11.450115203857422,188200
2018-08-28,11.450115203857422,11.484917452969654,11.436193773164247,11.450115203857422,151800
2018-08-29,11.47795662048741,11.54060173034668,11.47795662048741,11.54060173034668,117300
2018-08-30,11.526681220069607,11.533641935900892,11.484918252702693,11.512761116027832,121500
2018-08-31,11.477961039188488,11.51972401929871,11.477961039188488,11.4988431930542,153400
2018-09-04,11.505803911009437,11.526684737253948,11.464039603278012,11.4988431930542,132700
2018-09-05,11.512764628964673,11.526684737253948,11.436198059078265,11.4988431930542,67400
2018-09-06,11.49187881816169,11.505800249642096,11.41531227264023,11.43619441986084,219600
2018-09-07,11.401392591139656,11.470998431604592,11.401392591139656,11.429235458374023,89000
2018-09-10,11.470998431604592,11.477959148413182,11.429235458374023,11.429235458374023,89100
2018-09-11,11.429233704120637,11.464035955200876,11.41531227264023,11.43619441986084,317700
2018-09-12,11.450116836471054,11.505801239562802,11.450116836471054,11.46403694152832,172300
2018-09-13,11.533641935900892,11.547563367563463,11.512761116027832,11.512761116027832,80900
2018-09-14,11.51275973646378,11.53364055383471,11.505799021466592,11.519719123840332,97200
2018-09-17,11.49883888366283,11.505799599009416,11.450115203857422,11.450115203857422,134700
2018-09-18,11.470996821040123,11.533641935900892,11.464036105208837,11.512761116027832,108900
2018-09-19,11.52667983883752,11.540601268831898,11.51275973646378,11.519719123840332,107600
2018-09-20,11.56844584838947,11.638050353466305,11.561485132357618,11.624130249023438,223000
2018-09-21,11.645013960279758,11.665896113559137,11.631092524760172,11.65197467803955,123500
2018-09-24,11.62413139578758,11.62413139578758,11.561486272941584,11.589327812194824,120800
2018-09-25,11.617169380187988,11.64501091632835,11.589326516426812,11.617169380187988,92400
2018-09-26,11.64501171950789,11.651972435928279,11.603248748606466,11.610209465026855,114700
2018-09-27,11.610208050790938,11.707655413564531,11.610208050790938,11.658931732177734,136500
2018-09-28,11.638050850215295,11.645011566544252,11.582366447204539,11.603248596191406,202300
2018-10-01,11.65893380469803,11.65893380469803,11.561486424601956,11.596288681030273,405000
2018-10-02,11.59628674064827,11.603247456293408,11.5545237743982,11.568445205688477,384700
2018-10-03,11.5614849847424,11.6171693846654,11.547563552856445,11.547563552856445,325400
2018-10-04,11.505799599009416,11.554523278814823,11.408350911777898,11.450115203857422,192000
2018-10-05,11.46403595767159,11.470996673413293,11.303943478474745,11.366588592529297,198700
2018-10-08,11.345708820226656,11.387473123419126,11.283063693059011,11.317867279052734,145700
2018-10-09,11.331787147457485,11.380510833494286,11.290022850036621,11.290022850036621,137900
2018-10-10,11.296984020033472,11.303944736549871,10.99071979522705,10.99071979522705,284200
2018-10-11,10.976799676195398,10.976799676195398,10.67053476943747,10.726219177246094,313800
2018-10-12,10.921115382135014,10.948957588021628,10.788865070126239,10.858470916748047,156600
2018-10-15,10.858469658638414,10.928074833384915,10.823666739359929,10.844548225402832,163400
2018-10-16,10.88631249546244,11.07424720841732,10.879351778439162,11.067286491394043,170800
2018-10-17,11.046405792236328,11.088169433545087,10.9489577383896,11.046405792236328,130000
2018-10-18,11.025521590677439,11.060324505903116,10.872389161970698,10.90023136138916,232400
2018-10-19,10.941994992422051,11.046403074288687,10.893270645581946,10.90023136138916,220600
2018-10-22,10.935034911678315,10.948955680290812,10.837586876149103,10.872389793395996,116300
2018-10-23,10.761020198944557,10.844546795916486,10.628769919691598,10.809743881225586,158300
2018-10-24,10.80278476924425,10.823666254351453,10.468677688476781,10.489559173583984,158700
2018-10-25,10.573086573237667,10.712298254586447,10.517402166222352,10.63573169708252,329400
2018-10-26,10.51044004263973,10.587005921249636,10.378189104174009,10.461715698242188,298500
2018-10-29,10.580046635837194,10.64269175580831,10.24594021440518,10.329466819763184,269600
2018-10-30,10.329467606795351,10.475639343261719,10.301625402887971,10.475639343261719,358900
2018-10-31,10.566126192173604,10.747100177449457,10.566126192173604,10.677495002746582,295700
2018-11-01,10.698376165127339,10.837587174132127,10.684455396132087,10.80278491973877,304000
2018-11-02,10.837586875077804,10.893271277143153,10.670533668881754,10.719257354736328,157500
2018-11-05,10.767982965847219,10.844548861703997,10.74014076155289,10.816706657409668,518400
2018-11-06,10.858469329250783,10.921113785479195,10.851508612844142,10.886311531066895,282900
2018-11-07,10.94199657636502,11.129931283692118,10.94199657636502,11.109049797058105,300700
2018-11-08,11.116009574963906,11.213457610709213,11.088167373866739,11.122969627380371,353100
2018-11-09,11.095126767308928,11.109048198935893,10.997679401161761,11.053363800048828,142800
2018-11-12,11.018563434643436,11.060327075378632,10.851510199323755,10.858470916748047,119400
2018-11-13,10.886311072901616,10.935034758076597,10.823665955499258,10.865428924560547,148800
2018-11-14,10.93503603843368,10.955917525409287,10.684456203294877,10.726219177246094,167700
2018-11-15,10.670533504730406,10.865428908960935,10.62180981962538,10.851508140563965,159700
2018-11-16,10.94895679339566,11.039444121912629,10.761022083253112,10.962878227233887,551100
2018-11-19,10.955917524635243,10.983759728537589,10.823667222051734,10.893272399902344,477200
2018-11-20,10.747099063617815,10.754059779509834,10.600927348937432,10.670533180236816,388200
2018-11-21,10.684454612020854,10.788862695159526,10.663572464344798,10.670533180236816,888700
2018-11-23,10.615124536761485,10.686367104913517,10.575545248353452,10.67053508758545,425700
2018-11-26,10.773440975813733,10.844683544232474,10.765525722032203,10.80510425567627,361300
2018-11-27,10.765524437971738,10.860514266229412,10.725945154136362,10.836766242980957,218400
2018-11-28,10.908010182652294,11.07424259185791,10.860515639971915,11.07424259185791,233700
2018-11-29,11.05049251207548,11.177145600250931,11.05049251207548,11.129651069641113,173300
