datetime,open,high,low,close,volume
2018-04-23,49.43424579805505,50.02055936123051,49.26797518181098,49.556758880615234,1487500
2018-04-24,49.47799704076428,50.370596595302835,49.442992351198626,50.05556106567383,1678500
2018-04-25,49.95930886116468,50.53687299038265,49.705529823327446,50.0643196105957,1208000
2018-04-26,50.08181829509426,50.7206389262704,49.83679211826814,50.64188003540039,895900
2018-04-27,50.52812356491606,51.38571858611858,50.51937072181465,51.280704498291016,1226500
2018-04-30,51.429468444233045,51.58698622444207,51.14068473443942,51.29820251464844,1504500
2018-05-01,51.33321016726481,51.49072795655556,51.00067224118084,51.044429779052734,1177900
2018-05-02,51.0444225338649,51.35070522610602,50.773141193429204,51.08817672729492,874300
2018-05-03,51.000662447486896,51.569476948277135,50.449353629068945,51.4032096862793,918400
2018-05-04,51.46447688297175,51.78826197108698,51.35071329160043,51.543235778808594,808600
2018-05-07,51.52572839694059,51.61323678899567,51.140683460143435,51.22819519042969,1053500
2018-05-08,50.97441887199315,51.035675417313,49.661772892456845,49.801788330078125,1751800
2018-05-09,50.54561473165853,50.554367573401784,49.07545445073954,49.197967529296875,1818300
2018-05-10,49.60051171003306,49.63551640072367,49.06670186080998,49.302978515625,1540800
2018-05-11,49.38173925590143,49.906796283063436,49.28547802200112,49.766780853271484,1674100
2018-05-14,49.86304262365625,49.93305200842104,49.075457074439484,49.52175521850586,1447100
2018-05-15,49.285477449077725,49.591760154989956,49.0754559759468,49.37298583984375,1768800
2018-05-16,49.36423869489359,49.51300697218197,48.84793115294793,48.95294189453125,1593700
2018-05-17,49.01419384968953,49.232968154806976,48.76041819280884,48.86542892456055,1604700
2018-05-18,48.96168179176267,49.45173401507189,48.830415895816046,49.23295974731445,1662400
2018-05-21,49.267973824934394,49.42549159481108,48.830425205994956,49.302978515625,980100
2018-05-22,50.28309160364122,50.28309160364122,49.0141998119611,49.618019104003906,1205800
2018-05-23,49.94179483038666,50.69437892475946,49.8980406398784,50.65937423706055,2572300
2018-05-24,51.018167084805256,51.832007763695294,50.851899815334,51.43821334838867,2021300
2018-05-25,51.464467892236826,51.60448331168286,51.15818186716487,51.516971588134766,1347100
2018-05-29,51.57822198843134,51.90201031968673,51.254436995406465,51.481964111328125,2019100
2018-05-30,51.245694058445366,52.07703374123916,51.245694058445366,51.972023010253906,1344200
2018-05-31,51.832009390662165,52.32206504934076,51.57823038858408,51.79700469970703,1628600
2018-06-01,51.69198681601307,51.71823866148323,50.80814019013499,50.85189437866211,2214700
2018-06-04,51.105675016558735,51.27194227369021,50.54561003511599,50.73813247680664,1280400
2018-06-05,50.764394987396834,50.91316327038211,50.108071985463305,50.23933792114258,1607200
2018-06-06,50.5106088209233,50.57186535467372,49.41673737790768,49.50424575805664,2065300
2018-06-07,49.53048658257657,50.195562141341895,49.171696962637114,49.79301834106445,1871900
2018-06-08,49.9943054751366,50.16057274637681,49.46049563295622,49.60926055908203,1396100
2018-06-11,49.758036927765886,49.89805237325498,48.725421765446974,48.786678314208984,1952500
2018-06-12,48.90842709115081,49.53489179016818,48.71430994152997,49.46430587768555,2307800
2018-06-13,49.53490024683081,49.70254812862698,49.09372727938004,49.199607849121094,1874500
2018-06-14,49.25255671552003,49.82608299989036,49.24373473592372,49.73784637451172,1619600
2018-06-15,49.6672583123933,50.31137050359028,49.429024482901326,50.26725387573242,3256700
2018-06-18,50.276065576327056,50.97311959797495,50.267243598912266,50.85841369628906,2136300
2018-06-19,50.911359713433214,51.53782450213063,50.8848870473158,51.423118591308594,1619300
2018-06-20,51.41429794518279,51.5201785147479,51.114300193179474,51.44959259033203,1356600
